INVOICE;Исходный;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Код страны поставщика;УНП поставщика;Код филиала для поставщика;Наименование поставщика;ИМНС поставщика;Статус поставщика;ФИО подписавшего ЭСЧФ поставщика;Код страны получателя;УНП получателя;Код филиала для получателя;Наименование получателя;ИМНС получателя;Статус получателя;ФИО подписавшего ЭСЧФ получателя;№ ЭСЧФ;К ЭСЧФ;Тип ЭСЧФ;Статус ЭСЧФ;Дата выставления;Дата совершения;Дата подписания получателем;Дата аннулирования;Регистрационный номер выпуска товаров (поставщик);Дата выпуска товаров (поставщик);Дата разрешения на убытие товаров (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (поставщик);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (поставщик);Регистрационный номер выпуска товаров (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – номер (получатель);Реквизиты заявления о ввозе товаров и уплате косвенных налогов – дата (получатель);Дата ввоза товаров (получатель);Договор;Дата договора;Вид документа;Наименование документа;Код формы;Серия;Номер;Дата документа;Cумма без НДС;Cумма акциза;Сумма НДС;Стоимость с НДС
112;800013732;;"Совместное общество с ограниченной ответственностью ""Мобильные ТелеСистемы""";107;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;800013732-2017-1200730251;;Исходный;Выставлен. Подписан получателем;09.02.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""107316033119""";15.04.2016;;;;;"""""";;56,28;0;14,07;70,35
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000234;;Исходный;Выставлен. Подписан получателем;20.01.2017;31.01.2017;20.01.2017;;"""""";;;"""""";;"""""";"""26""";31.12.2016;13.12.2016;"""""";;;;;;"""""";;17337,57;0;3467,53;20805,1
643;4025418492;     ;"ООО ""Эком""";;Иностранная организация;;112;691772248;     ;"ООО ХимПромОил""";107;Покупатель; ;691772248-2017-0000000235;;Исходный;Выставлен. Подписан получателем;20.01.2017;31.01.2017;20.01.2017;;"""""";;;"""""";;"""""";"""27""";31.12.2016;13.12.2016;"""""";;;;;;"""""";;13988,17;646,74;2797,62;16785,79
112;190117474;;"УП ""ЖЭС МЖК""";107;Продавец;Волошина Галина Андреевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190117474-2017-0000000072;;Исходный;Выставлен. Подписан получателем;30.01.2017;31.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""№74""";01.01.2017;Счет-фактура;;;;"""59""";31.01.2017;33,46;0;6,69;40,15
112;100205819;;"ООО ""Пуми-С""";106;Продавец;Зенько Лилия Алексеевна;112;691772248;;ХимПромОил ООО,РБ;107;Покупатель; ;100205819-2017-0000000281;;Исходный;Выставлен. Подписан получателем;02.02.2017;30.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""Договор № 0306""";23.04.2015;ТТН-1;;402961;ЭХ;"""2059644""";30.01.2017;212;0;42,4;254,4
112;191875572;;"Частное торговое унитарное предприятие ""Роса-смазочные материалы""";112;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОйл""";107;Покупатель; ;191875572-2017-0000000180;;Исходный;Выставлен. Подписан получателем;09.02.2017;30.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""29/09/2014-041М""";29.09.2014;ТН-2;ТН-2;401851;ПЯ;"""1450387""";30.01.2017;4774,79;0;954,96;5729,75
112;190542056;;"ОАО ""Белорусская универсальная товарная биржа""";105;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОил""";107;Покупатель; ;190542056-2017-0000110162;;Исходный;Выставлен. Подписан получателем;06.02.2017;30.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""8775""";19.07.2016;Другое;Другое;;;"""35446""";30.01.2017;8,26;0;1,65;9,91
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000580;;Исходный;Выставлен. Подписан получателем;03.02.2017;30.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411368""";30.01.2017;1763,44;0;352,69;2116,13
112;191471136;;"Общество с ограниченной ответственностью ""БелСпросШина""";111;Продавец;Касько Анжелика Ивановна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191471136-2017-0000000177;;Исходный;Выставлен. Подписан получателем;31.01.2017;27.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";14.11.2016;ТТН-1;;402961;ЭУ;"""4135350""";27.01.2017;351,48;0;70,3;421,78
112;192077474;;"ООО ""БиКрафтОйл""";109;Продавец;;112;691772248;;"ООО ""ХимПромОйл""";107;Покупатель; ;192077474-2017-0000000853;;Исходный;Аннулирован;03.02.2017;26.01.2017;;28.02.2017;"""""";;;"""""";;"""""";"""""";;;"""8546""";19.11.2014;ТТН-1;;402961;ЭС;"""1052558""";26.01.2017;300;0;60;360
112;590118065;;"ОАО ""Красносельскстройматериалы""";503;Посредник;;112;691772248;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХИМ ПРОМОИЛ""";107;Потребитель; ;590118065-2017-0000069778;;Исходный;Аннулирован;07.02.2017;25.01.2017;;25.01.2017;"""""";;;"""""";;"""""";"""""";;;"""38""";13.01.2017;ТН-2;;401951;ИМ;"""0573220""";25.01.2017;0;0;59,12;0
112;590118065;;"ОАО ""Красносельскстройматериалы""";503;Посредник;;112;691772248;;"ООО ""ХИМПРОМОИЛ""";107;Потребитель; ;590118065-2017-0000072781;;Исходный;Выставлен. Подписан получателем;09.02.2017;25.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""38""";13.01.2017;ТН-2;;401951;ИМ;"""0573220""";25.01.2017;295,6;0;59,12;354,72
112;590118065;;"ОАО ""Красносельскстройматериалы""";503;Продавец;;112;691772248;;"ООО ""ХИМПРОМОИЛ""";107;Покупатель; ;590118065-2017-0000067873;;Исходный;Выставлен. Подписан получателем;02.02.2017;25.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""38""";13.01.2017;ТН-2;;401951;ИМ;"""0573220""";25.01.2017;5907,61;0;1181,52;7089,13
112;192536240;;"ЧПТУП ""ТоталСтарГрупп""";107;Продавец;Мыслимов Дмитрий Олегович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;192536240-2017-0000001021;;Исходный;Выставлен. Подписан получателем;30.01.2017;25.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ДОГОВОР №99В""";13.11.2015;ТН-2;;401951;ИФ;"""0290560""";25.01.2017;205;0;41;246
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000563;;Исходный;Выставлен. Подписан получателем;03.02.2017;24.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭС;"""5411357""";24.01.2017;547,2;0;109,44;656,64
112;192153016;     ;"Индивидуальный предприниматель ""Грунтов Геннадий Евгеньевич""";107;Продавец;;112;691772248;     ;"ООО ""ХимПроОил""";107;Покупатель; ;192153016-2017-0000000029;;Исходный;Выставлен. Подписан получателем;06.02.2017;24.01.2017;18.08.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";22.11.2016;ТТН-1;ТТН-1;402961;ЭР;"""3029670""";24.01.2017;442;0;88,4;530,4
112;101561144;9006;"РУП ""Белтаможсервис""";613;Продавец;;112;691772248;     ;"ООО ""ХИМПРОМОИЛ""";107;Покупатель; ;101561144-2017-1000096197;;Исходный;Выставлен. Подписан получателем;02.02.2017;24.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ТА-0600/0000128(07/14)-14-0626""";14.10.2014;Акт;Акт;;;"""30-0210""";24.01.2017;30;0;6;36
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000003688;;Исходный;Выставлен. Подписан получателем;26.01.2017;23.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТТН-1;ТТН-1;402961;ЭХ;"""1718505""";23.01.2017;117,04;0;23,41;140,45
112;300042199;;"ОАО ""НАФТАН""";351;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;300042199-2017-0000005072;;Исходный;Выставлен. Подписан получателем;07.02.2017;23.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""049/2.02.527""";22.01.2016;ТТН-1;;402862;ГП;"""1150428""";23.01.2017;12146,61;2393,75;2429,32;14575,93
112;190635842;;ООО Смартон;104;Продавец;;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;190635842-2017-0124600229;;Исходный;Выставлен. Подписан получателем;08.02.2017;23.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""Договор №МИ00-00017838 от 18.10.2016""";18.10.2016;ТТН-1;ТТН;402961;ЭХ;"""2965175""";23.01.2017;169,96;0;33,44;203,4
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000013213;;Исходный;Выставлен. Подписан получателем;25.01.2017;20.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/98769""";20.01.2017;14,17;0;2,83;17
112;600123341;;"ОАО ""Гамма вкуса""";607;Продавец;Пивоварчик Екатерина Сергеевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;600123341-2017-0000000020;;Исходный;Выставлен. Подписан получателем;18.02.2017;19.01.2017;18.08.2017;;"""""";;;"""""";;"""""";"""""";;;"""153-03-06""";17.05.2016;Акт выполненных работ;;;;"""3""";19.01.2017;510;0;0;510
112;192077474;;"ООО ""БиКрафтОйл""";109;Продавец;;112;691772248;;"ООО ""ХимПромОйл""";107;Покупатель; ;192077474-2017-0000000758;;Исходный;Выставлен. Подписан получателем;03.02.2017;19.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1901""";25.08.2016;ТТН-1;;402961;ЭС;"""1052475""";19.01.2017;31,25;0;6,25;37,5
112;600231902;;В/ч 42776;613;Продавец;Якубовская Людмила Александровна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;600231902-2017-0000000113;;Исходный;Выставлен. Подписан получателем;21.01.2017;19.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""22""";16.01.2017;Акт;;;;"""26""";19.01.2017;304,12;0;60,82;364,94
112;691752670;;"ООО ""Ристретто""";108;Продавец;Яшин Максим Константинович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;691752670-2017-0000000049;;Исходный;Выставлен. Подписан получателем;24.01.2017;19.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""1815""";17.02.2015;ТН-2;;401951;ИМ;"""0293178""";19.01.2017;68,33;0;13,67;82
112;690546768;;"Частное предприятие ""Никхим""";603;Продавец;Шеченков Владимир Викторович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;690546768-2017-0000000006;;Исходный;Выставлен. Подписан получателем;01.02.2017;18.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""70200008/16""";24.05.2016;ТТН-1;;402861;ЭК;"""0040334""";18.01.2017;1642,8;0;328,56;1971,36
112;192328360;;Бондаревич О. Н.;105;Продавец;Бондаревич Олег Николаевич;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;192328360-2017-0000000001;;Исходный;Аннулирован;10.04.2017;18.01.2017;;18.01.2017;"""""";;;"""""";;"""""";"""""";;;"""2""";01.11.2014;ТН-2;;401851;ШТ;"""0095004""";19.01.2017;547,75;0;109,55;657,3
112;191471136;;"Общество с ограниченной ответственностью ""БелСпросШина""";111;Продавец;Касько Анжелика Ивановна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191471136-2017-0000000123;;Исходный;Выставлен. Подписан получателем;21.01.2017;18.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";14.11.2016;ТТН-1;;402961;ЭУ;"""4135318""";18.01.2017;472,46;0;94,49;566,95
112;600028016;;"ОАО ""Старобинский ТБЗ""";621;Продавец;Забавко Жанна Ивановна;112;691772248;;ХимПромОил;107;Покупатель; ;600028016-2017-0000007653;;Исходный;Выставлен. Подписан получателем;07.09.2017;17.01.2017;10.10.2017;;"""""";;;"""""";;"""""";"""""";;;"""07-03/22кп""";02.12.2016;ТН-2;ТН-2;402861;ит;"""0312025""";17.01.2017;5695,14;0;1139,03;6834,17
112;600028016;;"ОАО ""Старобинский ТБЗ""";621;Посредник;Забавко Жанна Ивановна;112;691772248;;"ООО ""ХимПромОил""";107;Потребитель; ;600028016-2017-0000007654;;Исходный;Выставлен. Подписан получателем;07.09.2017;17.01.2017;10.10.2017;;"""""";;;"""""";;"""""";"""""";;;"""07-03/22кп """;02.12.2016;ТН-2;;401951;ит;"""0312025""";17.01.2017;475,44;0;95,09;570,53
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000011184;;Исходный;Выставлен. Подписан получателем;23.01.2017;17.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/98187""";17.01.2017;14,17;0;2,83;17
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000002983;;Исходный;Выставлен. Подписан получателем;24.01.2017;17.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТТН-1;ТТН-1;402961;ЭС;"""2394283""";17.01.2017;114,52;0;22,91;137,43
112;600028016;;"ОАО ""Старобинский ТБЗ""";621;Продавец;Забавко Жанна Ивановна;112;691772248;;ХимПромОил;107;Покупатель; ;600028016-2017-0000312025;;Исходный;Аннулирован;09.02.2017;17.01.2017;10.04.2017;16.01.2017;"""""";;;"""""";;"""""";"""""";;;"""00000002""";02.12.2016;ТН-2;ТН-2;401951;ИР;"""0312025""";17.01.2017;6170,58;0;1234,12;7404,7
112;191875572;;"Частное торговое унитарное предприятие ""Роса-смазочные материалы""";112;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОйл""";107;Покупатель; ;191875572-2017-0000000165;;Исходный;Выставлен. Подписан получателем;09.02.2017;17.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""29/09/2014-041М""";29.09.2014;ТТН-1;ТТН-1;402961;ЭУ;"""3279532""";17.01.2017;1841,49;0;368,3;2209,79
112;101223447;;"РУП ""Национальный центр маркетинга и конъюнктуры цен""";111;Продавец;;112;691772248;;"ООО ""Химпромоил""";107;Покупатель; ;101223447-2017-0000010788;;Исходный;Выставлен. Подписан получателем;23.01.2017;16.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""ЭТП-2015-03-18397""";11.03.2015;Акт;;;;"""ЭТП-2017-18397/97483""";16.01.2017;14,17;0;2,83;17
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000002850;;Исходный;Выставлен. Подписан получателем;24.01.2017;16.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТТН-1;ТТН-1;402961;ЭС;"""2393210""";16.01.2017;22,72;0;4,54;27,26
112;100006975;     ;"ООО ""Сервовит""    РБ";106;Продавец;;112;691772248;     ;"ООО ""ХимПромОйл""";107;Покупатель; ;100006975-2017-0000000191;;Исходный;Выставлен. Подписан получателем;01.02.2017;13.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""2193""";21.09.2016;ТТН-1;;402961;ЭУ;"""0823117""";13.01.2017;936;0;187,2;1123,2
112;191471136;;"Общество с ограниченной ответственностью ""БелСпросШина""";111;Продавец;Касько Анжелика Ивановна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191471136-2017-0000000069;;Исходный;Выставлен. Подписан получателем;16.01.2017;12.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";14.11.2016;ТТН-1;;402961;ЭС;"""0978388""";12.01.2017;871,04;0;174,21;1045,25
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000531;;Исходный;Выставлен. Подписан получателем;03.02.2017;12.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭМ;"""2100434""";12.01.2017;516,8;0;103,36;620,16
112;691765444;;"ООО ""Стиль Движения""";106;Продавец;Артюховская Татьяна Сергеевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;691765444-2017-0000000391;;Исходный;Выставлен. Подписан получателем;09.02.2017;11.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";11.01.2017;Акт выполненных работ;;;;"""б/н""";11.01.2017;70,83;0;14,17;85
112;691765444;;"ООО ""Стиль Движения""";106;Продавец;Артюховская Татьяна Сергеевна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;691765444-2017-0000000383;;Исходный;Аннулирован;09.02.2017;11.01.2017;;09.02.2017;"""""";;;"""""";;"""""";"""""";;;"""б/н""";11.01.2017;ТТН-1;;402861;эк;"""5978172""";11.01.2017;70,83;0;14,17;85
112;190542056;;"ОАО ""Белорусская универсальная товарная биржа""";105;Продавец;;112;691772248;;"Общество с ограниченной ответственностью ""ХимПромОил""";107;Покупатель; ;190542056-2017-0000101082;;Исходный;Выставлен. Подписан получателем;06.02.2017;10.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""8775""";19.07.2016;Другое;Другое;;;"""34208""";10.01.2017;8,26;0;1,65;9,91
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000001697;;Исходный;Выставлен. Подписан получателем;13.01.2017;09.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТТН-1;ТТН-1;402961;ЭМ;"""1376269""";09.01.2017;192,48;0;38,5;230,98
112;100070543;;"ООО ""СВИАТ""";613;Продавец;;112;691772248;;ООО «ХимПромОил»;107;Покупатель; ;100070543-2017-0000001237;;Исходный;Выставлен. Подписан получателем;09.01.2017;06.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""18440""";25.10.2016;ТТН-1;ТТН-1;402961;ЭМ;"""1376223""";06.01.2017;114,64;0;22,93;137,57
112;191240771;;"Частное предприятие ""Торгстайл""";205;Продавец;Чивилёв Михаил Михайлович;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;191240771-2017-0000000006;;Исходный;Выставлен. Подписан получателем;10.01.2017;06.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""228""";05.01.2017;ТН-2;;401851;ПВ;"""0177981""";06.01.2017;462;0;92,4;554,4
112;101894040;;"Филиал  ""Белтаможиздат"" РУП ""Белтаможсервис""";111;Продавец;;112;691772248;;ООО ХимПромОил;107;Покупатель; ;101894040-2017-0000000131;;Исходный;Аннулирован;06.01.2017;05.01.2017;;06.01.2017;"""""";;;"""""";;"""""";"""""";;;"""""";;Другое;платежное поручение;;се;"""000233""";30.08.2016;20,85;0;4,15;25
112;192296906;     ;"Общество с ограниченной ответственностью ""ПолиХим-Стандарт""";613;Продавец;;112;691772248;     ;"ООО ""ХимПромОил""";107;Покупатель; ;192296906-2017-0000000500;;Исходный;Выставлен. Подписан получателем;01.02.2017;05.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""б/н""";12.02.2014;ТТН-1;ТТН-1;402961;ЭМ;"""2100408""";05.01.2017;92,68;0;18,54;111,22
112;400051624;;"ОАО ""САЛЕО-Гомель""";432;Продавец;Сорокина Ольга Петровна;112;691772248;;"ООО ""ХимПромОил""";107;Покупатель; ;400051624-2017-0000001302;;Исходный;Аннулирован;03.02.2017;04.01.2017;;07.03.2017;"""""";;;"""""";;"""""";"""""";;;"""924""";06.05.2016;ТТН-1;;402860;КФ;"""0156406""";04.01.2017;450;0;90;540
112;100205819;;"ООО ""Пуми-С""";106;Продавец;Зенько Лилия Алексеевна;112;691772248;;ХимПромОил ООО,РБ;107;Покупатель; ;100205819-2017-0000000027;;Исходный;Выставлен. Подписан получателем;20.01.2017;04.01.2017;10.04.2017;;"""""";;;"""""";;"""""";"""""";;;"""Договор № 0306""";23.04.2015;ТТН-1;;402961;ЭС;"""0249797""";04.01.2017;262,4;0;52,48;314,88
